	实部	虚部	幅值	相位
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-5040790222376271872.000000	0.000000	420065853833216.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-5040790222376271872.000000	0.000000	420065853833216.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-5040808914073944064.000000	0.000000	420067397337088.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-5040808914073944064.000000	0.000000	420067397337088.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-5040836951620452352.000000	0.000000	420069746147328.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-5040836951620452352.000000	0.000000	420069746147328.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-5040846297469288448.000000	0.000000	420070517899264.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-5040846297469288448.000000	0.000000	420070517899264.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-5041126672934371328.000000	0.000000	420093871783936.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-5041126672934371328.000000	0.000000	420093871783936.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-5041622002922684416.000000	0.000000	420135177289728.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-5041622002922684416.000000	0.000000	420135177289728.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-5040949101806485504.000000	0.000000	420079074279424.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-5040949101806485504.000000	0.000000	420079074279424.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-5040995831050665984.000000	0.000000	420082966593536.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-5040995831050665984.000000	0.000000	420082966593536.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-4926593295448014848.000000	0.000000	410549447819264.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-4926593295448014848.000000	0.000000	410549447819264.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-4926630678843359232.000000	0.000000	410552568381440.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-4926630678843359232.000000	0.000000	410552568381440.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-38038.562500	0.000000	3.169880	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-38038.562500	0.000000	3.169880	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-38040.554688	0.000000	3.170046	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-38040.554688	0.000000	3.170046	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-4926602641296850944.000000	0.000000	410550219571200.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-4926602641296850944.000000	0.000000	410550219571200.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-38039.292969	0.000000	3.169941	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-38039.292969	0.000000	3.169941	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-38039.625000	0.000000	3.169969	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-38039.625000	0.000000	3.169969	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	17206132.000000	0.000000	1433.844360	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	17206132.000000	0.000000	1433.844360	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	17206132.000000	0.000000	1433.844360	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	17206166.000000	0.000000	1433.847168	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	17206166.000000	0.000000	1433.847168	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	17206166.000000	0.000000	1433.847168	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	17206200.000000	0.000000	1433.849976	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	17206200.000000	0.000000	1433.849976	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	17206200.000000	0.000000	1433.849976	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	17206234.000000	0.000000	1433.852783	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	17206234.000000	0.000000	1433.852783	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	17206234.000000	0.000000	1433.852783	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	17206268.000000	0.000000	1433.855591	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	17206268.000000	0.000000	1433.855591	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	17206268.000000	0.000000	1433.855591	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	17206302.000000	0.000000	1433.858521	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	17206302.000000	0.000000	1433.858521	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	17206302.000000	0.000000	1433.858521	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	17206336.000000	0.000000	1433.861328	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	17206336.000000	0.000000	1433.861328	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	17206336.000000	0.000000	1433.861328	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	17206370.000000	0.000000	1433.864136	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	17206370.000000	0.000000	1433.864136	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	17206370.000000	0.000000	1433.864136	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	319023647309048745087947532926976.000000	0.000000	inf	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	319023647309048745087947532926976.000000	0.000000	inf	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	319024304964694615446218573086720.000000	0.000000	inf	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	319024304964694615446218573086720.000000	0.000000	inf	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	319025620275986356162760653406208.000000	0.000000	inf	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	319025620275986356162760653406208.000000	0.000000	inf	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	319035485110674411536826255802368.000000	0.000000	inf	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	319035485110674411536826255802368.000000	0.000000	inf	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	319029237382038643133251374284800.000000	0.000000	inf	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	319029237382038643133251374284800.000000	0.000000	inf	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	315005700140603791231027676971008.000000	0.000000	inf	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	315005700140603791231027676971008.000000	0.000000	inf	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	315007015451895531947569757290496.000000	0.000000	inf	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	315007015451895531947569757290496.000000	0.000000	inf	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-134665856.000000	0.000000	11222.154297	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-134665856.000000	0.000000	11222.154297	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-134674016.000000	0.000000	11222.834961	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-134674016.000000	0.000000	11222.834961	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-134668848.000000	0.000000	11222.404297	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-134668848.000000	0.000000	11222.404297	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-0.000000	0.000000	0.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-0.000000	0.000000	0.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-0.000000	0.000000	0.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-0.000000	0.000000	0.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-0.000000	0.000000	0.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-0.000000	0.000000	0.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-0.000000	0.000000	0.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-0.000000	0.000000	0.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-0.000003	0.000000	0.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-0.000003	0.000000	0.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-0.000003	0.000000	0.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-0.000003	0.000000	0.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-0.000003	0.000000	0.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-0.000003	0.000000	0.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-0.000003	0.000000	0.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-0.000003	0.000000	0.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-0.000003	0.000000	0.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-0.000003	0.000000	0.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-0.000003	0.000000	0.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-0.000003	0.000000	0.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-0.000003	0.000000	0.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-0.000003	0.000000	0.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-55825743872.000000	0.000000	4652145.500000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-55825743872.000000	0.000000	4652145.500000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-55825743872.000000	0.000000	4652145.500000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-55825813504.000000	0.000000	4652151.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-55825813504.000000	0.000000	4652151.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-55825813504.000000	0.000000	4652151.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-55825883136.000000	0.000000	4652157.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-55825883136.000000	0.000000	4652157.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-55825883136.000000	0.000000	4652157.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-55825952768.000000	0.000000	4652162.500000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-55825952768.000000	0.000000	4652162.500000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-55825952768.000000	0.000000	4652162.500000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-55826022400.000000	0.000000	4652168.500000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-55826022400.000000	0.000000	4652168.500000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-55826022400.000000	0.000000	4652168.500000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-55826092032.000000	0.000000	4652174.500000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-55826092032.000000	0.000000	4652174.500000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-55826092032.000000	0.000000	4652174.500000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-55826161664.000000	0.000000	4652180.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-55826161664.000000	0.000000	4652180.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-55826161664.000000	0.000000	4652180.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-55826231296.000000	0.000000	4652186.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-55826231296.000000	0.000000	4652186.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-55826231296.000000	0.000000	4652186.000000	180.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	0.000000	0.000000	0.000000	0.000000
	-244912286963066514440192.000000	0.000000	inf	180.000000
